Date/Time,BEDROOM2.2:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BEDROOM2.2:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),BEDROOM2.2:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 01/16  09:00:00,0.0,0.0,-1.6483955551495516 
 01/16  10:00:00,0.0,0.0,-1.633794193889094 
 01/16  11:00:00,0.0,0.0,-1.6239568423163225 
 01/16  12:00:00,0.0,0.0,-1.613985482113054 
 01/16  13:00:00,0.0,0.0,-1.6089842342459738 
 01/16  14:00:00,0.0,0.0,-1.6107649048962523 
 01/16  15:00:00,0.0,0.0,-1.6133477341572485 
 01/16  16:00:00,0.0,0.0,-1.6173705859580277 
 01/16  17:00:00,0.0,0.0,-1.6231105693622448 
 01/16  18:00:00,0.0,0.0,-1.635582097263877 
 01/16  19:00:00,0.0,0.0,-1.6540203915849419 
 01/16  20:00:00,0.0,0.0,-1.6522031730473608 
 01/16  21:00:00,0.0,0.0,-1.6514931972408516 
 01/16  22:00:00,2349224.9316423826,6.420464160328265e-8,-1.1701663870717123 
 01/16  23:00:00,1648666.2084525175,2.1026380636612886e-8,-1.0068477604393845 
 01/16  24:00:00,1520031.1787481635,1.248281478183344e-8,-0.9914507662386121 
 01/17  01:00:00,1693284.670820251,3.2630308711444608e-8,-0.9821153311449397 
 01/17  02:00:00,1683198.6988558307,1.3608314475277439e-8,-0.9748533686396823 
 01/17  03:00:00,1678339.9508037933,6.783693606848829e-8,-0.9679343348625369 
 01/17  04:00:00,1673309.36578675,9.341647455585189e-8,-0.9616583160190493 
 01/17  05:00:00,1666265.468970262,3.023501449206378e-8,-0.9538922012830161 
 01/17  06:00:00,1661402.4718193815,7.6329342846293e-8,-0.9453430126862182 
 01/17  07:00:00,1653489.2115258855,4.1234216041630137e-8,-0.9365342144252834 
 01/17  08:00:00,1642937.7162733954,7.610765351273585e-8,-0.9279518297559573 
 01/17  09:00:00,1689716.7799796218,5.1670667744474488e-8,-0.9205195492752913 
 01/17  10:00:00,1678349.797300203,9.106315701501444e-9,-0.9144473660398608 
 01/17  11:00:00,1720389.9698156927,1.8059154172078707e-8,-0.909641147305327 
 01/17  12:00:00,1706609.5168009708,6.057234713807702e-8,-0.9071561229946605 
 01/17  13:00:00,1693157.153270969,2.6142288334085607e-8,-0.9058743374913947 
 01/17  14:00:00,1679250.9339731637,3.806235326919705e-8,-0.9052930481959177 
 01/17  15:00:00,1597908.0682469176,3.9955239117261956e-8,-0.9043822363680985 
 01/17  16:00:00,1577173.5097075259,4.6350123739102858e-8,-0.9024435484153527 
 01/17  17:00:00,1623949.5563624837,8.067786438914482e-8,-0.9013036426187315 
 01/17  18:00:00,1621294.3675020163,6.573941391252447e-8,-0.9017111931238883 
 01/17  19:00:00,1601976.5603454093,3.483933141978923e-8,-0.8993897046464847 
 01/17  20:00:00,1462761.71674503,4.01342958866735e-8,-0.894920875854423 
 01/17  21:00:00,1387835.0038202538,6.41023234493332e-8,-0.8892990052348049 
 01/17  22:00:00,1354143.918153393,5.100559974380303e-8,-0.8833330947297583 
 01/17  23:00:00,1341343.4606081825,0.0,-0.8781535276654857 
 01/17  24:00:00,1278704.1862843233,4.026219357911032e-8,-0.8728813442885444 
 01/18  01:00:00,1414904.3221138302,0.20977322136957356,-0.8696949606620312 
 01/18  02:00:00,1416018.6925045253,2.5630697564338335e-8,-0.8677621396526284 
 01/18  03:00:00,1402668.0094882686,5.028937266615685e-8,-0.8670249296825086 
 01/18  04:00:00,1389136.1917073995,2.0156676328042523e-8,-0.8664555024328918 
 01/18  05:00:00,1381273.1133424398,5.064748620497994e-8,-0.8654125923776997 
 01/18  06:00:00,1373531.8008604963,1.979856278921943e-8,-0.8640290817195522 
 01/18  07:00:00,1367557.046747251,3.494164957373869e-8,-0.8627629264865406 
 01/18  08:00:00,1361796.5738813298,2.9032776183157695e-8,-0.8614579923035216 
 01/18  09:00:00,1426484.4280742948,3.023501449206378e-8,-0.8612482967894394 
 01/18  10:00:00,1435890.4453154398,4.4866510506835769e-8,-0.8622823187331712 
 01/18  11:00:00,1490409.7450059057,2.4300561562995428e-8,-0.863592490714272 
 01/18  12:00:00,1492311.9589776267,3.269065018685069e-8,-0.8643684176971352 
 01/18  13:00:00,1495690.3443583078,5.381934897741303e-8,-0.8646240447718259 
 01/18  14:00:00,1494513.4678950145,8.604956747149117e-8,-0.8651450343687637 
 01/18  15:00:00,1428196.2086283472,3.228137757105287e-8,-0.863914032409873 
 01/18  16:00:00,1408805.9006184256,2.6858515411731788e-8,-0.8614887040067929 
 01/18  17:00:00,1444469.2045599954,3.765308065339923e-8,-0.8604687956564492 
 01/18  18:00:00,1419017.9537169624,1.6575540939811618e-8,-0.8599294414335407 
 01/18  19:00:00,1388614.070999973,2.7421265258453788e-8,-0.857135584641164 
 01/18  20:00:00,1248817.6778407032,8.118945515889209e-8,-0.8549484152604973 
 01/18  21:00:00,1202371.9763005723,4.7833736971369947e-8,-0.8550347879779727 
 01/18  22:00:00,1187075.5889312078,7.04972080711741e-8,-0.8554901890969155 
 01/18  23:00:00,1173330.9404407296,4.374101081339177e-8,-0.855713363673406 
 01/18  24:00:00,1114505.469260779,6.251639206311666e-8,-0.8556455532481527 
 01/19  01:00:00,1266164.895130071,2.4627411221445074e-8,-0.8569060409258009 
 01/19  02:00:00,1282343.888115211,4.0671466194908137e-8,-0.8593889886271603 
 01/19  03:00:00,1290332.8648443619,4.384332896734122e-8,-0.8622462415109062 
 01/19  04:00:00,1291388.6957984474,1.9389290173421615e-8,-0.8639037680924342 
 01/19  05:00:00,1294059.9461316332,3.1309355108533057e-8,-0.8633837747904347 
 01/19  06:00:00,1298955.1340207025,2.3021584638627248e-9,-0.8630211418746383 
 01/19  07:00:00,1308805.5729709813,6.804157237638719e-9,-0.862291831466428 
 01/19  08:00:00,0.0,0.0,-1.2839702042340003 
 01/19  09:00:00,0.0,0.0,-1.5391478260518028 
 01/19  10:00:00,0.0,0.0,-1.5614741943011055 
 01/19  11:00:00,0.0,0.0,-1.5881020756238665 
 01/19  12:00:00,0.0,0.0,-1.607828590685897 
 01/19  13:00:00,0.0,0.0,-1.62209469429399 
 01/19  14:00:00,0.0,0.0,-1.6342187274377685 
 01/19  15:00:00,0.0,0.0,-1.6444944972900122 
 01/19  16:00:00,0.0,0.0,-1.6621975973888486 
 01/19  17:00:00,0.0,0.0,-1.680500719696501 
 01/19  18:00:00,0.0,0.0,-1.7008662161971038 
 01/19  19:00:00,0.0,0.0,-1.7198524575126842 
 01/19  20:00:00,0.0,0.0,-1.7221260692309475 
 01/19  21:00:00,0.0,0.0,-1.7233844098192169 
 01/19  22:00:00,2568573.985347447,8.030781373236096e-8,-1.1730778493111894 
 01/19  23:00:00,1718599.1954211209,8.615188562544063e-8,-0.9853103965844965 
 01/19  24:00:00,1621596.1126920689,2.0821744328713977e-8,-0.9716437441772829 
 01/20  01:00:00,1834156.6184809474,5.804152310288786e-8,-0.9652837715689957 
 01/20  02:00:00,1856219.605050943,5.801439328934066e-8,-0.9635604305914296 
 01/20  03:00:00,1915789.2517529743,7.776179700158537e-8,-0.9636246335725671 
 01/20  04:00:00,1944588.5165004666,7.346443453570828e-8,-0.9628808392424297 
 01/20  05:00:00,1946490.4458969022,8.451479516224936e-8,-0.9610418916466456 
 01/20  06:00:00,1960722.4496386166,4.461071512196213e-8,-0.9608931444895081 
 01/20  07:00:00,1973852.3618815232,7.336211638175883e-8,-0.9631626390499422 
 01/20  08:00:00,0.0,0.0,-1.549167618562669 
 01/20  09:00:00,0.0,0.0,-1.8550425316447617 
 01/20  10:00:00,0.0,0.0,-1.8684956437081784 
 01/20  11:00:00,0.0,0.0,-1.8850375655891943 
 01/20  12:00:00,0.0,0.0,-1.8968988060514074 
 01/20  13:00:00,0.0,0.0,-1.9098614934235648 
 01/20  14:00:00,0.0,0.0,-1.9198143001366455 
 01/20  15:00:00,0.0,0.0,-1.9273390479139306 
 01/20  16:00:00,0.0,0.0,-1.9334006399591566 
 01/20  17:00:00,0.0,0.0,-1.9418188171070972 
 01/20  18:00:00,0.0,0.0,-1.9501197662557386 
 01/20  19:00:00,0.0,0.0,-1.9589325226369168 
 01/20  20:00:00,0.0,0.0,-1.9510857379289502 
 01/20  21:00:00,0.0,0.0,-1.9494580376137756 
 01/20  22:00:00,3240037.9168169766,1.1812289812951349e-7,-1.3112113817727836 
 01/20  23:00:00,2210467.100314909,4.5429260353557768e-8,-1.0899072146336595 
 01/20  24:00:00,2064962.3444031534,2.8956037567695604e-8,-1.0758811920711667 
 01/21  01:00:00,2224011.60563917,5.169624728296185e-8,-1.0689658559757265 
 01/21  02:00:00,2207207.4944818115,8.881215762812644e-8,-1.064571440872857 
 01/21  03:00:00,2179679.6626155,1.2339569366304205e-7,-1.0619793645349774 
 01/21  04:00:00,2166343.671309846,2.916067387559451e-8,-1.0586940681652544 
 01/21  05:00:00,2170408.211187984,3.00815372611396e-8,-1.0547741002204836 
 01/21  06:00:00,2177612.791860181,6.630216375924647e-8,-1.050565764573416 
 01/21  07:00:00,2180948.0793567534,3.4788172342814507e-9,-1.0455631440938027 
 01/21  08:00:00,0.0,0.0,-1.6177007367585948 
 01/21  09:00:00,0.0,0.0,-1.9687440154264005 
 01/21  10:00:00,0.0,0.0,-1.999072813984023 
 01/21  11:00:00,0.0,0.0,-2.016055600932512 
 01/21  12:00:00,0.0,0.0,-2.027965545115941 
 01/21  13:00:00,0.0,0.0,-2.0268493400455558 
 01/21  14:00:00,0.0,0.0,-2.0131447550015095 
 01/21  15:00:00,0.0,0.0,-1.989247881652239 
 01/21  16:00:00,0.0,0.0,-1.9527187204967445 
 01/21  17:00:00,0.0,0.0,-1.935827894766894 
 01/21  18:00:00,0.0,0.0,-1.9505550312598159 
 01/21  19:00:00,0.0,0.0,-1.9662484875968858 
 01/21  20:00:00,0.0,0.0,-1.9718322204524157 
 01/21  21:00:00,0.0,0.0,-1.975108759584827 
 01/21  22:00:00,3242706.979564935,7.603944141010288e-8,-1.3525142898179934 
 01/21  23:00:00,2285654.202826423,6.231175575521775e-8,-1.136603560778321 
 01/21  24:00:00,2134174.8690871556,3.714148988365196e-8,-1.1183268185268685 
 01/22  01:00:00,2279739.3648887409,9.203952024770182e-8,-1.1057185562717056 
 01/22  02:00:00,2246220.2460920426,4.430376066011377e-8,-1.0944866579027662 
 01/22  03:00:00,2234153.4377159697,2.3942448024172337e-8,-1.0824343381920903 
 01/22  04:00:00,2219453.6628636068,4.246203388902359e-8,-1.0718607839712274 
 01/22  05:00:00,2204492.1852933636,1.6984813555609436e-8,-1.062213000453712 
 01/22  06:00:00,2188817.8581794977,5.832134775118902e-8,-1.0529194043212565 
 01/22  07:00:00,2171956.874511565,2.7830537874251605e-8,-1.0451482050402788 
 01/22  08:00:00,0.0,0.0,-1.5705670242985344 
 01/22  09:00:00,0.0,0.0,-1.9077943877836839 
 01/22  10:00:00,0.0,0.0,-1.9291569196316894 
 01/22  11:00:00,0.0,0.0,-1.943325795892725 
 01/22  12:00:00,0.0,0.0,-1.9526056555897933 
 01/22  13:00:00,0.0,0.0,-1.9522535761892839 
 01/22  14:00:00,0.0,0.0,-1.953299924636116 
 01/22  15:00:00,0.0,0.0,-1.9477862352857343 
 01/22  16:00:00,0.0,0.0,-1.942857232037404 
 01/22  17:00:00,0.0,0.0,-1.945218934303036 
 01/22  18:00:00,0.0,0.0,-1.9530231153076605 
 01/22  19:00:00,0.0,0.0,-1.9602758510605059 
 01/22  20:00:00,0.0,0.0,-1.952541890273359 
 01/22  21:00:00,0.0,0.0,-1.9495183871167499 
 01/22  22:00:00,3230349.6543194695,1.0481130630068947e-7,-1.3320693268576674 
 01/22  23:00:00,2293743.238823073,2.9774582799291239e-8,-1.1187288701706928 
 01/22  24:00:00,2140628.109924191,2.6193447411060334e-8,-1.0999292374863597 
 01/23  01:00:00,2289531.510346072,8.568153217228511e-8,-1.088602921201677 
 01/23  02:00:00,2263551.038747515,6.906475391588174e-8,-1.0800263518905087 
 01/23  03:00:00,2252074.374037344,1.0497842595214024e-7,-1.071633705298022 
 01/23  04:00:00,2239847.7842429175,6.047002898412757e-8,-1.063107351567741 
 01/23  05:00:00,2226301.2507546457,7.49992068449501e-8,-1.0548903075420527 
 01/23  06:00:00,2210264.740173078,5.832134775118902e-8,-1.0462350263251857 
 01/23  07:00:00,2197195.855489094,9.822542779147625e-8,-1.0376769161718396 
 01/23  08:00:00,0.0,0.0,-1.5626361556326929 
 01/23  09:00:00,0.0,0.0,-1.9017736049955918 
 01/23  10:00:00,0.0,0.0,-1.9267687697790573 
 01/23  11:00:00,0.0,0.0,-1.944874520477213 
 01/23  12:00:00,0.0,0.0,-1.9584454083853527 
 01/23  13:00:00,0.0,0.0,-1.9614958302989596 
 01/23  14:00:00,0.0,0.0,-1.9596251558968617 
 01/23  15:00:00,0.0,0.0,-1.9474266123292157 
 01/23  16:00:00,0.0,0.0,-1.9301590612854818 
 01/23  17:00:00,0.0,0.0,-1.9263197387374354 
 01/23  18:00:00,0.0,0.0,-1.9415782544264595 
 01/23  19:00:00,0.0,0.0,-1.956532494386443 
 01/23  20:00:00,0.0,0.0,-1.9558480891303599 
 01/23  21:00:00,0.0,0.0,-1.9594793034422229 
 01/23  22:00:00,3285343.746014443,3.6513938539428639e-8,-1.3395692982855244 
 01/23  23:00:00,2336708.2575279439,2.148681232938543e-8,-1.1241351600717645 
 01/23  24:00:00,2182689.9833555317,5.156834959052503e-8,-1.1075510290558975 
 01/24  01:00:00,2331454.0809012588,1.139672308041058e-7,-1.0970292832254359 
 01/24  02:00:00,2302467.674764239,5.2796167437918487e-8,-1.088927185979187 
 01/24  03:00:00,2281415.8089377998,4.246203388902359e-8,-1.0815070544200017 
 01/24  04:00:00,2269192.318096732,2.2714630176778884e-8,-1.074124395822751 
 01/24  05:00:00,2262319.52177659,4.6554760047001767e-8,-1.0672958496151389 
 01/24  06:00:00,2258621.6068493926,1.3587850844487549e-7,-1.0612185313061158 
 01/24  07:00:00,2251490.931770254,1.2042846719850787e-7,-1.0554948328879568 
 01/24  08:00:00,2238143.2448818387,9.271047929360066e-8,-1.049984171940028 
 01/24  09:00:00,2267322.9952356049,4.8396486818091947e-8,-1.0460673992616008 
 01/24  10:00:00,2233505.466936878,6.82462086842861e-8,-1.0425640659183196 
 01/24  11:00:00,2249367.0682589698,3.949480742448941e-8,-1.040332921456822 
 01/24  12:00:00,2215459.271945397,8.0831341620069e-9,-1.0398464280942806 
 01/24  13:00:00,2178004.0149077989,5.586571205640212e-8,-1.0397888561293123 
 01/24  14:00:00,2133478.041805153,5.576339390245266e-8,-1.0400233217173916 
 01/24  15:00:00,2018065.8734981688,4.665707820095122e-8,-1.0386875455452663 
 01/24  16:00:00,1958045.947496946,2.1896084945183248e-8,-1.0334387303452524 
 01/24  17:00:00,1964535.9278090492,0.0,-1.0270975281288753 
 01/24  18:00:00,1931965.904322473,4.706635081674904e-9,-1.019374604901907 
 01/24  19:00:00,1914130.5884209953,4.317826096666977e-8,-1.0096353214316405 
 01/24  20:00:00,1810636.4533926934,8.952838470577263e-9,-1.0021089783944857 
 01/24  21:00:00,1809841.8834975814,1.2994405551580713e-8,-0.998067884495639 
 01/24  22:00:00,1837491.8382709723,2.5835333872237244e-8,-0.9961902335101485 
 01/24  23:00:00,1843277.6204747174,4.5275783122633587e-8,-0.9946947851643232 
 01/24  24:00:00,1779777.766756435,3.141167326248251e-8,-0.9905373760740064 
 01/25  01:00:00,1910281.9319987368,9.44415404041427,-0.9865088168331724 
 01/25  02:00:00,1894955.7075782086,2.8546764951897786e-8,-0.9805292378610689 
 01/25  03:00:00,1884067.7983134213,4.972662281943485e-8,-0.9743666229024732 
 01/25  04:00:00,1886691.1202128132,7.714788807788864e-8,-0.9710032875862702 
 01/25  05:00:00,1893020.8293592192,5.801439328934066e-8,-0.9699619913786883 
 01/25  06:00:00,1905921.9346317137,1.9747403712244706e-8,-0.9705289842264381 
 01/25  07:00:00,1919284.0287818898,8.338929546880536e-8,-0.9734317022296519 
 01/25  08:00:00,1923242.7331578599,4.1885641621774997e-8,-0.9760585809508776 
 01/25  09:00:00,1979831.2997266087,5.566107574850321e-8,-0.9792441118346591 
 01/25  10:00:00,1947341.006949973,7.469225238310173e-8,-0.981338744076293 
 01/25  11:00:00,1952439.746616742,6.681375452899374e-8,-0.9810953603698159 
 01/25  12:00:00,1902730.4428310146,7.837570592528209e-8,-0.980788170829766 
 01/25  13:00:00,1848256.6484998002,7.167386684159283e-8,-0.9785773525471019 
 01/25  14:00:00,1797803.4110417499,6.394884621840902e-9,-0.9751020883347648 
 01/25  15:00:00,1686638.4951523387,2.5835333872237244e-8,-0.9707332321559169 
 01/25  16:00:00,1647601.9034490074,2.1435653252410704e-8,-0.965426245340673 
 01/25  17:00:00,1685035.8493426757,2.3430857254425065e-8,-0.9618785406067443 
 01/25  18:00:00,1682749.811243097,2.1742607714259067e-8,-0.9600164012403982 
 01/25  19:00:00,1678903.726905895,6.41023234493332e-8,-0.9560648108778385 
 01/25  20:00:00,1561030.4976966177,2.7191049412067515e-8,-0.9523080031969488 
 01/25  21:00:00,1532833.9958082722,4.374101081339177e-8,-0.9481726750763576 
 01/25  22:00:00,1543721.6861427425,4.420144250616431e-8,-0.9436760471070935 
 01/25  23:00:00,1551518.276780556,4.1029579733731228e-8,-0.9400491945044803 
 01/25  24:00:00,1501646.9721631837,3.9187852962641048e-8,-0.9355175851980536 
 01/26  01:00:00,1654712.3505043276,6.910405489236899,-0.9327668290968505 
 01/26  02:00:00,1676892.1464887716,5.26426902069943e-8,-0.9291335938785497 
 01/26  03:00:00,1675893.496058293,1.0119265425601043e-7,-0.9264982294824926 
 01/26  04:00:00,1683936.9676133733,7.868266038713046e-8,-0.9250963855305495 
 01/26  05:00:00,1701201.2295933348,6.087930159992539e-8,-0.924394786084943 
 01/26  06:00:00,1714397.816188563,7.571543392259628e-8,-0.9248429407771537 
 01/26  07:00:00,1729269.2582413755,6.942286745470483e-8,-0.925629373201534 
 01/26  08:00:00,0.0,0.0,-1.4758719823755356 
 01/26  09:00:00,0.0,0.0,-1.7823070692428594 
 01/26  10:00:00,0.0,0.0,-1.8252736914988699 
 01/26  11:00:00,0.0,0.0,-1.8373113414376868 
 01/26  12:00:00,0.0,0.0,-1.8349594760790745 
 01/26  13:00:00,0.0,0.0,-1.8182918912067703 
 01/26  14:00:00,0.0,0.0,-1.7852007232415224 
 01/26  15:00:00,0.0,0.0,-1.7294841587758288 
 01/26  16:00:00,0.0,0.0,-1.661320782774491 
 01/26  17:00:00,0.0,0.0,-1.6207622131922435 
 01/26  18:00:00,0.0,0.0,-1.6382360172358142 
 01/26  19:00:00,0.0,0.0,-1.6639176476408413 
 01/26  20:00:00,0.0,0.0,-1.6793720400388055 
 01/26  21:00:00,0.0,0.0,-1.6923367298700556 
 01/26  22:00:00,2447068.9925004069,1.923922354762908e-8,-1.1901748536999098 
 01/26  23:00:00,1698450.7287825528,1.3301360013429076e-8,-1.019821047167202 
 01/26  24:00:00,1577486.2557170008,3.033733264601324e-8,-1.00710558059505 
 01/27  01:00:00,1744927.8290264,4.0523104871681429e-8,-0.99937642152912 
 01/27  02:00:00,1729119.5549111628,5.9600324675557206e-8,-0.9935661596810514 
 01/27  03:00:00,1735432.3935144908,8.221263669838663e-8,-0.9881509150057313 
 01/27  04:00:00,1739878.2330765248,4.1950443119276318e-8,-0.983528278413057 
 01/27  05:00:00,1741838.7540268272,9.500240594206844e-8,-0.978632420197409 
 01/27  06:00:00,1744740.441182608,0.0,-0.9739646291795813 
 01/27  07:00:00,1745960.7936619865,1.0242047210340388e-7,-0.9684538876481081 
 01/27  08:00:00,0.0,0.0,-1.4437098537713398 
 01/27  09:00:00,0.0,0.0,-1.7377290263375583 
 01/27  10:00:00,0.0,0.0,-1.7398016773630978 
 01/27  11:00:00,0.0,0.0,-1.7391709029669969 
 01/27  12:00:00,0.0,0.0,-1.738941141088071 
 01/27  13:00:00,0.0,0.0,-1.7394054896048199 
 01/27  14:00:00,0.0,0.0,-1.7390776345078945 
 01/27  15:00:00,0.0,0.0,-1.734329182090813 
 01/27  16:00:00,0.0,0.0,-1.7203846658036167 
 01/27  17:00:00,0.0,0.0,-1.7037351266837096 
 01/27  18:00:00,0.0,0.0,-1.7027846164602854 
 01/27  19:00:00,0.0,0.0,-1.7193500233136999 
 01/27  20:00:00,0.0,0.0,-1.7226951528267363 
 01/27  21:00:00,0.0,0.0,-1.7364524560777724 
 01/27  22:00:00,2572195.9267813807,2.7524436063686154e-8,-1.2256190019105185 
 01/27  23:00:00,1805066.5425544412,3.9955239117261956e-8,-1.0481367923777412 
 01/27  24:00:00,1684673.485850699,6.788809514546301e-8,-1.0317279803697007 
 01/28  01:00:00,1851730.1688107793,6.360096449498087e-8,-1.019058945305324 
 01/28  02:00:00,1833345.0348406144,5.637730282614939e-8,-1.0091283813719632 
 01/28  03:00:00,1807019.9512513648,1.0845724318642169e-7,-0.9977250606159982 
 01/28  04:00:00,1788177.0442314929,4.143885234952904e-8,-0.9881137916897214 
 01/28  05:00:00,1781489.6590272194,6.54324594506761e-8,-0.9804384073886941 
 01/28  06:00:00,1784610.6643097893,5.284732651489321e-8,-0.9742691988896336 
 01/28  07:00:00,1779473.7999518195,3.136051418550778e-8,-0.9689498793852187 
 01/28  08:00:00,0.0,0.0,-1.4379942449021897 
 01/28  09:00:00,0.0,0.0,-1.741321327126771 
 01/28  10:00:00,0.0,0.0,-1.747345750460036 
 01/28  11:00:00,0.0,0.0,-1.7480894270793704 
 01/28  12:00:00,0.0,0.0,-1.7509060239157673 
 01/28  13:00:00,0.0,0.0,-1.7484546055791644 
 01/28  14:00:00,0.0,0.0,-1.7406933660084075 
 01/28  15:00:00,0.0,0.0,-1.7233956627500605 
 01/28  16:00:00,0.0,0.0,-1.7023654858077147 
 01/28  17:00:00,0.0,0.0,-1.6875740686009984 
 01/28  18:00:00,0.0,0.0,-1.7017831045028143 
 01/28  19:00:00,0.0,0.0,-1.7241598946454858 
 01/28  20:00:00,0.0,0.0,-1.731104937878088 
 01/28  21:00:00,0.0,0.0,-1.7399948225649138 
 01/28  22:00:00,2635131.7167950219,7.926757916720817e-8,-1.2163177323253216 
 01/28  23:00:00,1851905.0975574374,1.1648921827145387e-7,-1.0363848868835873 
 01/28  24:00:00,1728045.1155588465,7.182734407251701e-8,-1.0227554597481044 
 01/29  01:00:00,1893214.527409383,7.829044079699088e-8,-1.0141812822208985 
 01/29  02:00:00,1872088.9395900132,3.4788172342814507e-9,-1.007100271455613 
 01/29  03:00:00,1857927.4286899302,1.9235812942497433e-8,-0.9992529404849575 
 01/29  04:00:00,1848673.6621400472,9.822542779147625e-9,-0.9930254686499581 
 01/29  05:00:00,1841868.238935172,3.565787665138487e-8,-0.9880303963557429 
 01/29  06:00:00,1832115.403464599,4.7987214202294129e-8,-0.9828197299853899 
 01/29  07:00:00,1825676.0303276992,7.673861546209082e-9,-0.9778849460884008 
 01/29  08:00:00,0.0,0.0,-1.453494240377523 
 01/29  09:00:00,0.0,0.0,-1.764896299855069 
 01/29  10:00:00,0.0,0.0,-1.7971736489463366 
 01/29  11:00:00,0.0,0.0,-1.8183855150569244 
 01/29  12:00:00,0.0,0.0,-1.831748971622605 
 01/29  13:00:00,0.0,0.0,-1.837458654231781 
 01/29  14:00:00,0.0,0.0,-1.8367205950351145 
 01/29  15:00:00,0.0,0.0,-1.8265368510467564 
 01/29  16:00:00,0.0,0.0,-1.809392208706833 
 01/29  17:00:00,0.0,0.0,-1.7952481420916207 
 01/29  18:00:00,0.0,0.0,-1.7950643661927724 
 01/29  19:00:00,0.0,0.0,-1.8095663715357047 
 01/29  20:00:00,0.0,0.0,-1.8167128321644075 
 01/29  21:00:00,0.0,0.0,-1.833095618140319 
 01/29  22:00:00,2958021.7459473295,2.7417854653322139e-8,-1.2633872067711703 
 01/29  23:00:00,2064130.8741116077,4.4917669583810496e-8,-1.065983392205554 
 01/29  24:00:00,1921836.4457285298,3.1104718800634149e-8,-1.0549355905029292 
 01/30  01:00:00,2077595.2922763027,5.068469280641611e-8,-1.0489210882566936 
 01/30  02:00:00,2054119.8106058688,7.960352377267555e-8,-1.0445200898086534 
 01/30  03:00:00,2022057.4340772974,6.180016498547048e-8,-1.0413681661920134 
